STATEFP,PLACEFP,PLACENS,AFFGEOID,GEOID,NAME,NAMELSAD,STUSPS,STATE_NAME,LSAD,ALAND,AWATER,full_fips
05,23290,02403601,1600000US0523290,0523290,Fayetteville,Fayetteville city,AR,Arkansas,25,140960343,3569767,0523290
05,24550,02403647,1600000US0524550,0524550,Fort Smith,Fort Smith city,AR,Arkansas,25,165743431,10981531,0524550
05,35710,02404811,1600000US0535710,0535710,Jonesboro,Jonesboro city,AR,Arkansas,25,207660463,1434006,0535710
06,70098,02411827,1600000US0670098,0670098,Santa Rosa,Santa Rosa city,CA,California,25,110145874,451570,0670098
06,69088,02411819,1600000US0669088,0669088,Santa Clarita,Santa Clarita city,CA,California,25,183250290,160454,0669088
06,66000,02411782,1600000US0666000,0666000,San Diego,San Diego city,CA,California,25,844031898,120532678,0666000
06,02000,02409704,1600000US0602000,0602000,Anaheim,Anaheim city,CA,California,25,130206498,1567025,0602000
06,60620,02410939,1600000US0660620,0660620,Richmond,Richmond city,CA,California,25,77840004,58164107,0660620
06,53000,02411292,1600000US0653000,0653000,Oakland,Oakland city,CA,California,25,144861285,57244212,0653000
06,75000,02411987,1600000US0675000,0675000,Stockton,Stockton city,CA,California,25,161592699,7956195,0675000
06,40130,02411620,1600000US0640130,0640130,Lancaster,Lancaster city,CA,California,25,244160144,651713,0640130
06,64000,02411751,1600000US0664000,0664000,Sacramento,Sacramento city,CA,California,25,255399993,5413141,0664000
06,65042,02411779,1600000US0665042,0665042,San Buenaventura (Ventura),San Buenaventura (Ventura) city,CA,California,25,56681176,26953060,0665042
06,83346,02412174,1600000US0683346,0683346,Walnut Creek,Walnut Creek city,CA,California,25,51179061,31195,0683346
06,13392,02409461,1600000US0613392,0613392,Chula Vista,Chula Vista city,CA,California,25,128560729,6360807,0613392
06,22804,02410455,1600000US0622804,0622804,Escondido,Escondido city,CA,California,25,96723121,276445,0622804
06,50258,02411209,1600000US0650258,0650258,Napa,Napa city,CA,California,25,46740284,792174,0650258
06,62000,02410965,1600000US0662000,0662000,Riverside,Riverside city,CA,California,25,210387809,803475,0662000
06,60102,02410919,1600000US0660102,0660102,Redwood City,Redwood City city,CA,California,25,50080819,39901458,0660102
06,33000,02410724,1600000US0633000,0633000,Hayward,Hayward city,CA,California,25,118669080,47415914,0633000
06,78582,02412065,1600000US0678582,0678582,Thousand Oaks,Thousand Oaks city,CA,California,25,143114080,375961,0678582
06,56000,02411379,1600000US0656000,0656000,Pasadena,Pasadena city,CA,California,25,59471291,366889,0656000
06,55156,02411359,1600000US0655156,0655156,Palmdale,Palmdale city,CA,California,25,274705334,629569,0655156
06,03526,02409774,1600000US0603526,0603526,Bakersfield,Bakersfield city,CA,California,25,388008665,3792006,0603526
06,44000,02410877,1600000US0644000,0644000,Los Angeles,Los Angeles city,CA,California,25,1215977362,83031312,0644000
06,59920,02411531,1600000US0659920,0659920,Redding,Redding city,CA,California,25,154482290,3954285,0659920
06,65000,02411777,1600000US0665000,0665000,San Bernardino,San Bernardino city,CA,California,25,160943574,853495,0665000
06,48354,02411130,1600000US0648354,0648354,Modesto,Modesto city,CA,California,25,111485793,4740717,0648354
06,26000,02410545,1600000US0626000,0626000,Fremont,Fremont city,CA,California,25,202274678,26274304,0626000
06,72016,02411904,1600000US0672016,0672016,Simi Valley,Simi Valley city,CA,California,25,107601139,1831566,0672016
06,00884,02409681,1600000US0600884,0600884,Alhambra,Alhambra city,CA,California,25,19764463,1730,0600884
06,16000,02410214,1600000US0616000,0616000,Concord,Concord city,CA,California,25,79130630,0,0616000
06,69070,02411815,1600000US0669070,0669070,Santa Barbara,Santa Barbara city,CA,California,25,50523520,58265316,0669070
06,68000,02411790,1600000US0668000,0668000,San Jose,San Jose city,CA,California,25,461821936,8089813,0668000
06,58072,02411454,1600000US0658072,0658072,Pomona,Pomona city,CA,California,25,59530485,26188,0658072
06,57792,02411441,1600000US0657792,0657792,Pleasanton,Pleasanton city,CA,California,25,62524282,380831,0657792
06,80238,02412090,1600000US0680238,0680238,Tracy,Tracy city,CA,California,25,67767482,351998,0680238
06,36000,02410811,1600000US0636000,0636000,Huntington Beach,Huntington Beach city,CA,California,25,69922374,3455837,0636000
06,36770,02410116,1600000US0636770,0636770,Irvine,Irvine city,CA,California,25,169930356,802010,0636770
06,18100,02410296,1600000US0618100,0618100,Davis,Davis city,CA,California,25,25826324,90331,0618100
06,82954,02412160,1600000US0682954,0682954,Visalia,Visalia city,CA,California,25,98390749,51434,0682954
06,16532,02410239,1600000US0616532,0616532,Costa Mesa,Costa Mesa city,CA,California,25,40937896,24554,0616532
06,00562,02409669,1600000US0600562,0600562,Alameda,Alameda city,CA,California,25,27061952,32453610,0600562
06,14218,02409488,1600000US0614218,0614218,Clovis,Clovis city,CA,California,25,66793311,309836,0614218
06,80854,02412117,1600000US0680854,0680854,Tustin,Tustin city,CA,California,25,28808803,0,0680854
06,50916,02411238,1600000US0650916,0650916,Newark,Newark city,CA,California,25,36051024,60526,0650916
06,86832,02412321,1600000US0686832,0686832,Yorba Linda,Yorba Linda city,CA,California,25,51679911,52602,0686832
06,68196,02411797,1600000US0668196,0668196,San Marcos,San Marcos city,CA,California,25,63622220,52493,0668196
06,39496,02411602,1600000US0639496,0639496,Lake Forest,Lake Forest city,CA,California,25,43288926,202929,0639496
06,80000,02412087,1600000US0680000,0680000,Torrance,Torrance city,CA,California,25,53141224,10608735,0680000
06,70000,02411825,1600000US0670000,0670000,Santa Monica,Santa Monica city,CA,California,25,21782142,22696935,0670000
06,54652,02411347,1600000US0654652,0654652,Oxnard,Oxnard city,CA,California,25,68707177,32677585,0654652
06,69000,02411814,1600000US0669000,0669000,Santa Ana,Santa Ana city,CA,California,25,70905149,79932,0669000
06,48648,02411138,1600000US0648648,0648648,Monrovia,Monrovia city,CA,California,25,35306568,282054,0648648
06,65084,02411781,1600000US0665084,0665084,San Clemente,San Clemente city,CA,California,25,47542789,1940302,0665084
06,77000,02412009,1600000US0677000,0677000,Sunnyvale,Sunnyvale city,CA,California,25,57135716,1858933,0677000
06,57526,02411432,1600000US0657526,0657526,Placentia,Placentia city,CA,California,25,17124978,37381,0657526
06,68378,02411805,1600000US0668378,0668378,San Ramon,San Ramon city,CA,California,25,51953239,88389,0668378
06,48256,02411123,1600000US0648256,0648256,Mission Viejo,Mission Viejo city,CA,California,25,45737609,959475,0648256
06,39248,02411597,1600000US0639248,0639248,Laguna Niguel,Laguna Niguel city,CA,California,25,38165702,133550,0639248
06,30000,02410597,1600000US0630000,0630000,Glendale,Glendale city,CA,California,25,78940374,330542,0630000
06,08954,02409939,1600000US0608954,0608954,Burbank,Burbank city,CA,California,25,44848115,94723,0608954
06,24680,02410517,1600000US0624680,0624680,Fontana,Fontana city,CA,California,25,111552124,0,0624680
06,53896,02411323,1600000US0653896,0653896,Ontario,Ontario city,CA,California,25,129425158,75071,0653896
06,81344,02412137,1600000US0681344,0681344,Upland,Upland city,CA,California,25,40363418,86983,0681344
06,10046,02409966,1600000US0610046,0610046,Camarillo,Camarillo city,CA,California,25,50986168,42884,0610046
06,80812,02412114,1600000US0680812,0680812,Turlock,Turlock city,CA,California,25,43503253,69528,0680812
06,27000,02410546,1600000US0627000,0627000,Fresno,Fresno city,CA,California,25,299407784,3127480,0627000
06,49278,02411162,1600000US0649278,0649278,Morgan Hill,Morgan Hill city,CA,California,25,33509082,0,0649278
06,68084,02411794,1600000US0668084,0668084,San Leandro,San Leandro city,CA,California,25,34505967,5588957,0668084
06,22678,02410440,1600000US0622678,0622678,Encinitas,Encinitas city,CA,California,25,49353552,2854559,0622678
06,11194,02409984,1600000US0611194,0611194,Carlsbad,Carlsbad city,CA,California,25,97832258,3378580,0611194
06,22020,02410425,1600000US0622020,0622020,Elk Grove,Elk Grove city,CA,California,25,108760535,533192,0622020
06,24638,02410516,1600000US0624638,0624638,Folsom,Folsom city,CA,California,25,72210787,5879392,0624638
06,59444,02411513,1600000US0659444,0659444,Rancho Cordova,Rancho Cordova city,CA,California,25,89533866,795317,0659444
06,05290,02409833,1600000US0605290,0605290,Benicia,Benicia city,CA,California,25,33185400,3386032,0605290
06,56784,02411407,1600000US0656784,0656784,Petaluma,Petaluma city,CA,California,25,37333943,277684,0656784
06,62364,02410980,1600000US0662364,0662364,Rocklin,Rocklin city,CA,California,25,51307151,57380,0662364
06,13014,02409447,1600000US0613014,0613014,Chico,Chico city,CA,California,25,89228951,445035,0613014
06,12048,02409412,1600000US0612048,0612048,Cathedral City,Cathedral City city,CA,California,25,58259920,665524,0612048
06,68154,02411796,1600000US0668154,0668154,San Luis Obispo,San Luis Obispo city,CA,California,25,34458922,379316,0668154
06,17918,02410291,1600000US0617918,0617918,Daly City,Daly City city,CA,California,25,19783516,0,0617918
06,50076,02411199,1600000US0650076,0650076,Murrieta,Murrieta city,CA,California,25,87054765,93770,0650076
06,53322,02411301,1600000US0653322,0653322,Oceanside,Oceanside city,CA,California,25,106889690,2296235,0653322
06,02553,02407756,1600000US0602553,0602553,Arden-Arcade,Arden-Arcade CDP,CA,California,57,41184189,588891,0602553
06,46114,02411045,1600000US0646114,0646114,Martinez,Martinez city,CA,California,25,32753076,2599576,0646114
06,68252,02411800,1600000US0668252,0668252,San Mateo,San Mateo city,CA,California,25,31427171,9622102,0668252
06,86328,02412300,1600000US0686328,0686328,Woodland,Woodland city,CA,California,25,39665023,0,0686328
06,13214,02409454,1600000US0613214,0613214,Chino Hills,Chino Hills city,CA,California,25,115642342,123913,0613214
06,59962,02411532,1600000US0659962,0659962,Redlands,Redlands city,CA,California,25,93292254,673021,0659962
06,13210,02409453,1600000US0613210,0613210,Chino,Chino city,CA,California,25,76677037,249662,0613210
06,41992,02410848,1600000US0641992,0641992,Livermore,Livermore city,CA,California,25,68494311,9862,0641992
06,78120,02412044,1600000US0678120,0678120,Temecula,Temecula city,CA,California,25,96522049,24934,0678120
06,60018,02411535,1600000US0660018,0660018,Redondo Beach,Redondo Beach city,CA,California,25,16070262,29367,0660018
06,68364,02411804,1600000US0668364,0668364,San Rafael,San Rafael city,CA,California,25,42960192,15426850,0668364
06,23182,02410474,1600000US0623182,0623182,Fairfield,Fairfield city,CA,California,25,107719392,738306,0623182
06,28000,02410556,1600000US0628000,0628000,Fullerton,Fullerton city,CA,California,25,58065841,32825,0628000
06,43000,02410866,1600000US0643000,0643000,Long Beach,Long Beach city,CA,California,25,131351630,70260174,0643000
06,21880,02408055,1600000US0621880,0621880,El Dorado Hills,El Dorado Hills CDP,CA,California,57,125511003,6228621,0621880
06,11390,02407967,1600000US0611390,0611390,Carmichael,Carmichael CDP,CA,California,57,39714478,602793,0611390
06,11964,02407987,1600000US0611964,0611964,Castro Valley,Castro Valley CDP,CA,California,57,43637185,571600,0611964
06,29000,02410568,1600000US0629000,0629000,Garden Grove,Garden Grove city,CA,California,25,46520862,31066,0629000
06,84200,02412219,1600000US0684200,0684200,West Covina,West Covina city,CA,California,25,41535627,124504,0684200
06,81666,02412142,1600000US0681666,0681666,Vallejo,Vallejo city,CA,California,25,78788150,46317409,0681666
06,62938,02411000,1600000US0662938,0662938,Roseville,Roseville city,CA,California,25,114162282,0,0662938
06,58520,02411480,1600000US0658520,0658520,Poway,Poway city,CA,California,25,101210495,223435,0658520
06,17610,02410278,1600000US0617610,0617610,Cupertino,Cupertino city,CA,California,25,29338791,2520,0617610
06,49670,02411186,1600000US0649670,0649670,Mountain View,Mountain View city,CA,California,25,30971479,719719,0649670
06,51182,02411250,1600000US0651182,0651182,Newport Beach,Newport Beach city,CA,California,25,61626136,75442104,0651182
06,59451,02411514,1600000US0659451,0659451,Rancho Cucamonga,Rancho Cucamonga city,CA,California,25,120441397,24723,0659451
06,53980,02411325,1600000US0653980,0653980,Orange,Orange city,CA,California,25,66478667,386916,0653980
06,16350,02410232,1600000US0616350,0616350,Corona,Corona city,CA,California,25,103445845,53210,0616350
06,20018,02410362,1600000US0620018,0620018,Dublin,Dublin city,CA,California,25,39442774,0,0620018
06,69084,02411816,1600000US0669084,0669084,Santa Clara,Santa Clara city,CA,California,25,47336092,0,0669084
08,27425,02410526,1600000US0827425,0827425,Fort Collins,Fort Collins city,CO,Colorado,25,148208450,3264785,0827425
08,46465,02410886,1600000US0846465,0846465,Loveland,Loveland city,CO,Colorado,25,89301351,3828436,0846465
08,07850,02409883,1600000US0807850,0807850,Boulder,Boulder city,CO,Colorado,25,68221822,2688696,0807850
08,16000,02410198,1600000US0816000,0816000,Colorado Springs,Colorado Springs city,CO,Colorado,25,507215596,937374,0816000
08,43000,02411614,1600000US0843000,0843000,Lakewood,Lakewood city,CO,Colorado,25,112595317,3040316,0843000
08,62000,02411501,1600000US0862000,0862000,Pueblo,Pueblo city,CO,Colorado,25,145496514,1798295,0862000
08,12815,02409422,1600000US0812815,0812815,Centennial,Centennial city,CO,Colorado,25,76976070,379304,0812815
08,12415,02413179,1600000US0812415,0812415,Castle Rock,Castle Rock town,CO,Colorado,43,88810952,0,0812415
08,77290,02412064,1600000US0877290,0877290,Thornton,Thornton city,CO,Colorado,25,92978546,5237554,0877290
08,83835,02412237,1600000US0883835,0883835,Westminster,Westminster city,CO,Colorado,25,81805754,5989548,0883835
08,45970,02410869,1600000US0845970,0845970,Longmont,Longmont city,CO,Colorado,25,74613471,4255566,0845970
08,04000,02409757,1600000US0804000,0804000,Aurora,Aurora city,CO,Colorado,25,414301861,1498809,0804000
08,03455,02409737,1600000US0803455,0803455,Arvada,Arvada city,CO,Colorado,25,100776151,1709022,0803455
08,31660,02410631,1600000US0831660,0831660,Grand Junction,Grand Junction city,CO,Colorado,25,104640267,1147370,0831660
08,45255,02410845,1600000US0845255,0845255,Littleton,Littleton city,CO,Colorado,25,32685444,2934795,0845255
08,32155,02410654,1600000US0832155,0832155,Greeley,Greeley city,CO,Colorado,25,126737014,413320,0832155
08,41835,02411592,1600000US0841835,0841835,Lafayette,Lafayette city,CO,Colorado,25,23886734,521107,0841835
08,40377,02408469,1600000US0840377,0840377,Ken Caryl,Ken Caryl CDP,CO,Colorado,57,25466701,79085,0840377
08,36410,02408386,1600000US0836410,0836410,Highlands Ranch,Highlands Ranch CDP,CO,Colorado,57,62855152,64891,0836410
09,55990,02378288,1600000US0955990,0955990,Norwalk,Norwalk city,CT,Connecticut,25,59275234,34928558,0955990
09,37000,02378277,1600000US0937000,0937000,Hartford,Hartford city,CT,Connecticut,25,45012647,1751553,0937000
09,52000,02378285,1600000US0952000,0952000,New Haven,New Haven city,CT,Connecticut,25,48407074,3738291,0952000
09,18430,02378271,1600000US0918430,0918430,Danbury,Danbury city,CT,Connecticut,25,108855293,5807119,0918430
09,73000,02378291,1600000US0973000,0973000,Stamford,Stamford city,CT,Connecticut,25,97428717,37325590,0973000
09,47515,02378282,1600000US0947515,0947515,Milford city (balance),Milford city (balance),CT,Connecticut,00,56732909,8352605,0947515
12,35000,02404783,1600000US1235000,1235000,Jacksonville,Jacksonville city,FL,Florida,25,1935492088,329347337,1235000
12,24000,02403640,1600000US1224000,1224000,Fort Lauderdale,Fort Lauderdale city,FL,Florida,25,89578884,4435586,1224000
12,39425,02404885,1600000US1239425,1239425,Largo,Largo city,FL,Florida,25,48165972,2559291,1239425
12,02681,02403141,1600000US1202681,1202681,Aventura,Aventura city,FL,Florida,25,6858738,2253211,1202681
12,10275,02403990,1600000US1210275,1210275,Cape Coral,Cape Coral city,FL,Florida,25,274613634,34645780,1210275
12,25175,02403676,1600000US1225175,1225175,Gainesville,Gainesville city,FL,Florida,25,164110513,3036999,1225175
12,63000,02405401,1600000US1263000,1263000,St. Petersburg,St. Petersburg city,FL,Florida,25,160239615,190689072,1263000
12,54200,02404465,1600000US1254200,1254200,Palm Coast,Palm Coast city,FL,Florida,25,247004408,3118684,1254200
12,71000,02405568,1600000US1271000,1271000,Tampa,Tampa city,FL,Florida,25,295299062,160101767,1271000
12,76582,02405720,1600000US1276582,1276582,Weston,Weston city,FL,Florida,25,63695046,3905266,1276582
12,53150,02404445,1600000US1253150,1253150,Ormond Beach,Ormond Beach city,FL,Florida,25,90090884,10688642,1253150
12,43975,02405067,1600000US1243975,1243975,Melbourne,Melbourne city,FL,Florida,25,114356930,15073115,1243975
12,32000,02404719,1600000US1232000,1232000,Hollywood,Hollywood city,FL,Florida,25,70579359,9130066,1232000
12,57425,02404536,1600000US1257425,1257425,Plantation,Plantation city,FL,Florida,25,56334698,780752,1257425
12,14125,02404124,1600000US1214125,1214125,Cooper City,Cooper City city,FL,Florida,25,20818544,783954,1214125
12,45000,02404247,1600000US1245000,1245000,Miami,Miami city,FL,Florida,25,93228401,52000009,1245000
12,16475,02406359,1600000US1216475,1216475,Davie,Davie town,FL,Florida,43,90375842,2259102,1216475
12,53000,02404443,1600000US1253000,1253000,Orlando,Orlando city,FL,Florida,25,287102775,21309279,1253000
12,08150,02402711,1600000US1208150,1208150,Brandon,Brandon CDP,FL,Florida,57,85816233,4825514,1208150
12,70600,02405563,1600000US1270600,1270600,Tallahassee,Tallahassee city,FL,Florida,25,263797394,7473956,1270600
12,53575,02404447,1600000US1253575,1253575,Oviedo,Oviedo city,FL,Florida,25,40202567,717638,1253575
12,17100,02404212,1600000US1217100,1217100,Delray Beach,Delray Beach city,FL,Florida,25,41244216,1535920,1217100
12,49675,02404398,1600000US1249675,1249675,North Port,North Port city,FL,Florida,25,257393424,12520542,1249675
12,76600,02405713,1600000US1276600,1276600,West Palm Beach,West Palm Beach city,FL,Florida,25,139389655,10789183,1276600
12,54075,02404464,1600000US1254075,1254075,Palm Beach Gardens,Palm Beach Gardens city,FL,Florida,25,152066204,1612940,1254075
12,58715,02404558,1600000US1258715,1258715,Port St. Lucie,Port St. Lucie city,FL,Florida,25,308768074,4169079,1258715
12,07950,02403907,1600000US1207950,1207950,Bradenton,Bradenton city,FL,Florida,25,37134572,8185645,1207950
12,69700,02405550,1600000US1269700,1269700,Sunrise,Sunrise city,FL,Florida,25,41953996,4982520,1269700
12,55925,02404503,1600000US1255925,1255925,Pensacola,Pensacola city,FL,Florida,25,58951748,47542121,1255925
12,60950,02403482,1600000US1260950,1260950,Riverview,Riverview CDP,FL,Florida,57,119607244,4628022,1260950
12,00410,02583321,1600000US1200410,1200410,Alafaya,Alafaya CDP,FL,Florida,57,79358341,1789649,1200410
12,75875,02402996,1600000US1275875,1275875,Wesley Chapel,Wesley Chapel CDP,FL,Florida,57,113753751,334133,1275875
12,45025,02404248,1600000US1245025,1245025,Miami Beach,Miami Beach city,FL,Florida,25,19923658,19493499,1245025
12,35875,02405927,1600000US1235875,1235875,Jupiter,Jupiter town,FL,Florida,43,56016549,3872986,1235875
12,07300,02403887,1600000US1207300,1207300,Boca Raton,Boca Raton city,FL,Florida,25,75573116,6234129,1207300
12,16725,02404210,1600000US1216725,1216725,Deerfield Beach,Deerfield Beach city,FL,Florida,25,38709086,3296562,1216725
12,45975,02404275,1600000US1245975,1245975,Miramar,Miramar city,FL,Florida,25,74729795,5772313,1245975
12,55775,02404502,1600000US1255775,1255775,Pembroke Pines,Pembroke Pines city,FL,Florida,25,84643990,5390263,1255775
12,64175,02405423,1600000US1264175,1264175,Sarasota,Sarasota city,FL,Florida,25,38065059,24313024,1264175
12,14400,02404127,1600000US1214400,1214400,Coral Springs,Coral Springs city,FL,Florida,25,59218761,2906546,1214400
12,54000,02404463,1600000US1254000,1254000,Palm Bay,Palm Bay city,FL,Florida,25,223820939,8228618,1254000
12,12875,02404067,1600000US1212875,1212875,Clearwater,Clearwater city,FL,Florida,25,67679309,25360141,1212875
12,58050,02404547,1600000US1258050,1258050,Pompano Beach,Pompano Beach city,FL,Florida,25,62216264,1741020,1258050
12,24125,02403643,1600000US1224125,1224125,Fort Myers,Fort Myers city,FL,Florida,25,103189904,23814584,1224125
13,67284,02404651,1600000US1367284,1367284,Roswell,Roswell city,GA,Georgia,25,105481986,3290309,1367284
13,01696,02403088,1600000US1301696,1301696,Alpharetta,Alpharetta city,GA,Georgia,25,69670906,949422,1301696
13,69000,02405429,1600000US1369000,1369000,Savannah,Savannah city,GA,Georgia,25,281014080,12347713,1369000
13,43192,02404821,1600000US1343192,1343192,Kennesaw,Kennesaw city,GA,Georgia,25,25162976,264257,1343192
